thread_id,sample_idx,m,lambda,collisions,p_value,first_vals,first_spacings,spacing_freq_sample
0,1,256,0.0009765625,0,0.0019521716360486607,18613028|20189171|26216811|27071401|52171014|60027329|82740242|123474565|127962179|138008135|153699049|158964030|169793094|189883206|208217456|228148795,1576143|6027640|854590|25099613|7856315|22712913|40734323|4487614|10045956|15690914|5264981|10829064|20090112|18334250|19931339|6230443,8849045:1|39622936:1|5666060:1|85697147:1|20090112:1|1738633:1|9623787:1|15873167:1|25131871:1|23322673:1|10064169:1|9581796:1|51009474:1|25537817:1|10647378:1|15690914:1|5612658:1|16264519:1|21162015:1|29854067:1|14623149:1|3158230:1|1764443:1|21096661:1|2868550:1|20786162:1|14728684:1|6626915:1|1659100:1|22268360:1|40019527:1|16287906:1
0,1,256,0.0009765625,0,0.0019521716360486607,2176028|6748781|11541077|15388513|22007354|28070620|44104788|48422805|67845485|114548604|131074304|137771440|138566788|234027117|253099923|256338347,4572753|4792296|3847436|6618841|6063266|16034168|4318017|19422680|46703119|16525700|6697136|795348|95460329|19072806|3238424|10456876,24417697:1|1736630:1|26558349:1|17337261:1|3306650:1|455166:1|17637958:1|2435175:1|12411325:1|77284650:1|570661:1|929052:1|9006758:1|6822152:1|5837500:1|11044574:1|12153914:1|20881582:1|19072806:1|9622717:1|4330826:1|10858540:1|346646:1|12456933:1|12446150:1|9720719:1|22475277:1|22827273:1|19361272:1|5089350:1|5995307:1|11089767:1
0,1,256,0.0009765625,0,0.0019521716360486607,3875380|7606933|13080533|24662845|48701202|60306442|73840594|100897515|142580310|159064880|164492888|167660957|169616838|173120932|224314721|237520059,3731553|5473600|11582312|24038357|11605240|13534152|27056921|41682795|16484570|5428008|3168069|1955881|3504094|51193789|13205338|7816678,21956134:1|1242249:1|9992334:1|4547846:1|29643561:1|8174471:1|10226722:1|35563987:1|41682795:1|18560163:1|27362127:1|5422752:1|25733839:1|264803:1|24516098:1|8080706:1|17303055:1|32954514:1|22933271:1|24268746:1|5214024:1|8037622:1|38383516:1|3410845:1|37996948:1|6536337:1|11977425:1|19679582:1|22936304:1|8647332:1|10110178:1|15494702:1
0,1,256,0.0009765625,0,0.0019521716360486607,6694158|27792649|49088726|52109521|54066915|62517146|107962679|109621251|111299146|120469232|130561468|131756448|175794477|182340616|183869162|188742528,21098491|21296077|3020795|1957394|8450231|45445533|1658572|1677895|9170086|10092236|1194980|44038029|6546139|1528546|4873366|7755741,23784358:1|163119:1|5310408:1|17768589:1|8088386:1|15419488:1|62441149:1|20494173:1|143867:1|20821429:1|5629589:1|912916:1|16392975:1|3470356:1|12276079:1|4519545:1|4762787:1|61133825:1|2704680:1|34248039:1|9048697:1|6557636:1|21098491:1|13010940:1|2540495:1|11742554:1|55422168:1|17392141:1|799699:1|29492808:1|16550599:1|5479673:1
0,1,256,0.0009765625,0,0.0019521716360486607,26989298|28192835|29839689|72096118|118652398|145447198|146831478|176162233|190653188|209139964|241100976|269247654|276950108|281421311|287903876|290517737,1203537|1646854|42256429|46556280|26794800|1384280|29330755|14490955|18486776|31961012|28146678|7702454|4471203|6482565|2613861|68454170,1802870:1|19282321:1|12015410:1|1940032:1|15466725:1|4241791:1|10356782:1|10932742:1|40338817:1|16798398:1|21942833:1|80648238:1|7314528:1|3763696:1|3538898:1|1182143:1|36787321:1|34500205:1|5533765:1|4079869:1|9811540:1|29330755:1|25831217:1|3768180:1|16012601:1|4197152:1|4193292:1|13012491:1|16144874:1|9074542:1|1203537:1|327238:1
0,1,256,0.0009765625,0,0.0019521716360486607,17984286|22530321|36785664|44387492|45848549|47627254|63134436|69761570|84409371|131207210|147282395|168745975|174578402|200269220|222835751|262636300,4546035|14255343|7601828|1461057|1778705|15507182|6627134|14647801|46797839|16075185|21463580|5832427|25690818|22566531|39800549|16326259,19574826:1|11213320:1|5789095:1|12342068:1|9676259:1|22429111:1|6053890:1|3292487:1|13776888:1|39723179:1|2974678:1|21738744:1|67079835:1|15235810:1|339691:1|9111250:1|6899857:1|28595403:1|22566531:1|10966823:1|3047340:1|12347161:1|1106037:1|17177187:1|73739358:1|8223718:1|1077279:1|15507182:1|35186156:1|2239130:1|12393484:1|31576279:1
0,1,256,0.0009765625,0,0.0019521716360486607,13946164|65500470|68351505|75705734|78240212|79460432|118520711|148051708|149320923|180445034|190882704|197622543|201313587|218459331|246776223|299481393,51554306|2851035|7354229|2534478|1220220|39060279|29530997|1269215|31124111|10437670|6739839|3691044|17145744|28316892|52705170|18772466,17039542:1|1625563:1|35037984:1|16692488:1|28918221:1|29711929:1|6900132:1|685704:1|6961511:1|23968390:1|1981270:1|6026727:1|6225640:1|255527:1|18797770:1|14856716:1|22758347:1|12924327:1|34979330:1|7047052:1|21896718:1|12595031:1|3660132:1|2647706:1|7583801:1|32994249:1|16130408:1|4859609:1|38254096:1|2845175:1|11967810:1|4411237:1
0,1,256,0.0009765625,0,0.0019521716360486607,34621224|41694075|55395764|97717538|125102545|128927700|149089336|159362743|174004406|187828934|210865178|211090731|213297267|227945036|230719295|236494189,7072851|13701689|42321774|27385007|3825155|20161636|10273407|14641663|13824528|23036244|225553|2206536|14647769|2774259|5774894|9068009,29114329:1|225553:1|6098381:1|2674131:1|27160304:1|11193283:1|11607073:1|18238286:1|9598999:1|16938908:1|2346886:1|81959337:1|8097349:1|8607780:1|14285621:1|3825155:1|50510239:1|32936341:1|6163783:1|11637516:1|35381199:1|4159338:1|26487111:1|7867244:1|6133316:1|32868900:1|7538991:1|8910640:1|34932367:1|651414:1|4471344:1|28066883:1
0,1,256,0.0009765625,0,0.0019521716360486607,1697338|10784821|14132695|21107401|42467954|55825635|95172510|98158369|107634228|144352557|164327703|168770128|205780648|206738583|208797160|254902518,9087483|3347874|6974706|21360553|13357681|39346875|2985859|9475859|36718329|19975146|4442425|37010520|957935|2058577|46105358|15264689,12765430:1|12501011:1|13803429:1|5288930:1|2993230:1|40167346:1|7406371:1|22010348:1|32377300:1|9600335:1|4070166:1|7382994:1|15868837:1|19543175:1|10023488:1|12294670:1|1665908:1|11924163:1|1213146:1|3347892:1|4634170:1|68231599:1|11019910:1|22028078:1|9139537:1|19390910:1|31562748:1|22473992:1|13312034:1|13284764:1|12337757:1|3732512:1
0,1,256,0.0009765625,0,0.0019521716360486607,5609145|16653507|21824752|28924941|62975770|72565153|77852582|90387733|94006071|96450320|99558452|106315858|110306327|115938897|116861159|182933632,11044362|5171245|7100189|34050829|9589383|5287429|12535151|3618338|2444249|3108132|6757406|3990469|5632570|922262|66072473|55838361,53963431:1|4410880:1|13376474:1|2266344:1|2421181:1|4430418:1|45748750:1|423288:1|5482417:1|6242585:1|36500780:1|20038141:1|334380:1|35651517:1|45376901:1|876796:1|2620878:1|40790812:1|1584207:1|17318984:1|11187157:1|6430812:1|6152922:1|1527891:1|15592027:1|6364933:1|7040397:1|2771912:1|3112418:1|1248928:1|900364:1|30882951:1
0,1,256,0.0009765625,0,0.0019521716360486607,28537678|92499587|125839948|131292663|150619585|170896632|171606395|182543104|192494839|197853027|227825162|228468162|249309571|266882928|308133883|338792894,63961909|33340361|5452715|19326922|20277047|709763|10936709|9951735|5358188|29972135|643000|20841409|17573357|41250955|30659011|6276543,918089:1|15625643:1|2240442:1|21602039:1|5750146:1|13211365:1|79085486:1|7831646:1|6793006:1|28426318:1|1432051:1|5817537:1|5114980:1|12321460:1|12305420:1|12018793:1|19326922:1|15437943:1|7203503:1|33162458:1|12427906:1|11329465:1|6276543:1|22189994:1|11033732:1|1496687:1|5358188:1|6239779:1|10193983:1|20841409:1|31354795:1|1721116:1
0,1,256,0.0009765625,0,0.0019521716360486607,1478915|7007373|25727131|41116803|55161433|71797831|83788136|96540835|103190673|128538670|137533240|142974558|153367215|166484840|167963149|179176504,5528458|18719758|15389672|14044630|16636398|11990305|12752699|6649838|25347997|8994570|5441318|10392657|13117625|1478309|11213355|2349871,10765015:1|92462021:1|20050126:1|7449689:1|3210802:1|4229980:1|62905582:1|12012332:1|13893972:1|31247219:1|36781844:1|23126914:1|4140970:1|2062298:1|12739093:1|3212499:1|11233650:1|20220388:1|7258656:1|5441318:1|25543924:1|26227358:1|13895309:1|9524017:1|24834745:1|16546367:1|2736178:1|5173599:1|17833577:1|6273389:1|20567392:1|12024739:1
0,1,256,0.0009765625,0,0.0019521716360486607,6174058|32040055|55913348|67483703|69274910|97349253|97443644|101071150|133953418|194196916|201516225|212220295|218876795|240526217|263542051|279726339,25865997|23873293|11570355|1791207|28074343|94391|3627506|32882268|60243498|7319309|10704070|6656500|21649422|23015834|16184288|6996317,21649422:1|1640777:1|5169370:1|39913693:1|29839283:1|9406686:1|14625931:1|7598967:1|47072025:1|37864071:1|40986562:1|936962:1|34041287:1|17284063:1|62037:1|16184288:1|67839247:1|12160131:1|6323629:1|46659112:1|9676373:1|27810989:1|36540931:1|1070405:1|16695092:1|18861218:1|8714481:1|4411374:1|9230606:1|13965271:1|3793394:1|37146708:1
0,1,256,0.0009765625,0,0.0019521716360486607,9639803|41561467|45401861|97958336|109246011|132199834|133215845|141773341|142068284|145560345|148069126|221049665|241129766|265707676|268538618|276074415,31921664|3840394|52556475|11287675|22953823|1016011|8557496|294943|3492061|2508781|72980539|20080101|24577910|2830942|7535797|9276099,8085424:1|700750:1|28931401:1|45600211:1|6629752:1|20080101:1|7535797:1|614392:1|26736590:1|6332525:1|23704990:1|31346938:1|14842469:1|3736651:1|4379251:1|9288191:1|20437201:1|1453045:1|10642790:1|1532664:1|1524302:1|4517241:1|44400219:1|30293706:1|4115614:1|4304703:1|6176705:1|31921664:1|16795154:1|45316629:1|5135818:1|27996159:1
0,1,256,0.0009765625,0,0.0019521716360486607,733110|17118238|31566948|34697307|39604011|50957909|55585725|135716560|188702468|193733377|230683788|254240211|255784225|255977414|259690085|295518407,16385128|14448710|3130359|4906704|11353898|4627816|80130835|52985908|5030909|36950411|23556423|1544014|193189|3712671|35828322|32645530,4246020:1|69338925:1|18419181:1|3150267:1|45504860:1|23556423:1|3657651:1|19369462:1|53230445:1|2448541:1|7408329:1|665251:1|6705918:1|118312384:1|8167717:1|1100742:1|18864173:1|3712671:1|64932:1|28615603:1|2879973:1|6000725:1|14983583:1|38399238:1|3810803:1|98459521:1|5327747:1|8566132:1|11755863:1|6645512:1|32645530:1|5811144:1
0,1,256,0.0009765625,0,0.0019521716360486607,10168898|20500672|30213007|31455807|38251799|85515984|94733719|104826349|111584419|126605807|157139046|221011175|225229905|227706882|265692162|296592881,10331774|9712335|1242800|6795992|47264185|9217735|10092630|6758070|15021388|30533239|63872129|4218730|2476977|37985280|30900719|2850904,13005810:1|4186840:1|40084195:1|1373044:1|1742418:1|16672256:1|2192020:1|15362147:1|3581393:1|22886410:1|18196404:1|16575847:1|17982521:1|7349402:1|50278401:1|4907288:1|4218730:1|27761825:1|6066201:1|17225546:1|4537533:1|10331774:1|18283490:1|3716507:1|3865969:1|35206986:1|20690729:1|35480178:1|23948200:1|17726678:1|13038729:1|20248786:1
0,1,256,0.0009765625,0,0.0019521716360486607,9533905|36071102|44101501|76228830|87895846|130484168|135830230|143935471|166959369|213725352|259579393|274647883|284758302|291370048|298874931|306733155,26537197|8030399|32127329|11667016|42588322|5346062|8105241|23023898|46765983|45854041|15068490|10110419|6611746|7504883|7858224|10814778,8032020:1|7504883:1|48597581:1|16446295:1|20198209:1|3080974:1|11870421:1|30085813:1|25851716:1|17573287:1|45124593:1|19598341:1|9489557:1|42145299:1|30251194:1|12242741:1|2406208:1|5682653:1|529944:1|28385322:1|10211441:1|12947706:1|44407985:1|4995323:1|26537197:1|15010837:1|11059665:1|16818916:1|20804107:1|15459857:1|14873433:1|30122373:1
0,1,256,0.0009765625,0,0.0019521716360486607,6623537|11179795|25426986|30494478|42366283|75958108|79051328|91467030|92006607|95071015|110616111|123978468|135030203|148043101|163037972|180625693,4556258|14247191|5067492|11871805|33591825|3093220|12415702|539577|3064408|15545096|13362357|11051735|13012898|14994871|17587721|2400940,15011247:1|6467862:1|14999919:1|43921061:1|10598280:1|1172169:1|1225026:1|2049472:1|31130633:1|24999092:1|7458376:1|3650651:1|26598260:1|4728664:1|36151745:1|11051735:1|56145309:1|165505:1|5835213:1|22742428:1|17587721:1|50875:1|3681203:1|1264561:1|24591948:1|4024417:1|6973818:1|12129406:1|28329683:1|4744908:1|93222059:1|12415012:1
0,1,256,0.0009765625,0,0.0019521716360486607,28742114|42427126|47707545|75685828|80127192|111030751|125657036|145602868|160383173|195400952|200548644|219973723|226725899|235075251|251329331|277518132,13685012|5280419|27978283|4441364|30903559|14626285|19945832|14780305|35017779|5147692|19425079|6752176|8349352|16254080|26188801|17965614,14659661:1|1397167:1|9960270:1|19425079:1|9707143:1|4441364:1|3380310:1|5588597:1|1251925:1|6994115:1|2669751:1|11318808:1|4353414:1|6600670:1|1967053:1|24779764:1|5308387:1|719620:1|17974190:1|2159353:1|16715462:1|6203290:1|12777740:1|5717820:1|11414632:1|25493667:1|3159140:1|10278669:1|1746213:1|43360902:1|3568718:1|13385105:1
0,1,256,0.0009765625,0,0.0019521716360486607,2414638|4485006|9157395|18075617|22541771|62649980|87329857|103221780|114304442|129025791|139933279|154095145|163615584|167221872|175455577|182761918,2070368|4672389|8918222|4466154|40108209|24679877|15891923|11082662|14721349|10907488|14161866|9520439|3606288|8233705|7306341|92121989,790835:1|20926902:1|4672389:1|8233705:1|11082662:1|7483669:1|12702039:1|33495436:1|1766349:1|4997201:1|3643027:1|39598898:1|15689319:1|4055541:1|10210485:1|17868610:1|19505078:1|7306341:1|4159621:1|44242095:1|7743652:1|27556915:1|41961593:1|50290680:1|38821831:1|6448620:1|5731943:1|65388649:1|6969552:1|9669563:1|8424944:1|8969559:1
0,1,256,0.0009765625,0,0.0019521716360486607,6443914|13771692|16074212|20110232|24722827|39898778|102563887|115657868|117901205|119506806|123583813|131707535|159425744|189023664|194304698|202695462,7327778|2302520|4036020|4612595|15175951|62665109|13093981|2243337|1605601|4077007|8123722|27718209|29597920|5281034|8390764|2508429,13364748:1|3358196:1|2218384:1|10605144:1|11688525:1|1080841:1|3453711:1|10479916:1|24730957:1|19781591:1|521216:1|9957321:1|5050229:1|8242415:1|475244:1|31290662:1|6465021:1|34292635:1|14072842:1|18727607:1|23179246:1|29384668:1|43859547:1|12371768:1|54574005:1|15736273:1|13795623:1|48153308:1|10724075:1|4036020:1|5281034:1|7577429:1
0,1,256,0.0009765625,0,0.0019521716360486607,8874747|9304112|35386654|40867059|44089891|53288327|69152600|93201058|93629682|108146848|129765354|139535242|205480944|213979353|254505475|257122533,429365|26082542|5480405|3222832|9198436|15864273|24048458|428624|14517166|21618506|9769888|65945702|8498409|40526122|2617058|441891,14176172:1|10224424:1|7230268:1|26238536:1|7854349:1|2866591:1|5703768:1|26160670:1|41342225:1|7131329:1|64175367:1|1229298:1|13773299:1|11594469:1|16656937:1|63151115:1|47925487:1|6931873:1|7495875:1|29714076:1|5024973:1|15058481:1|17071415:1|8002402:1|18017231:1|28074911:1|7706448:1|17608857:1|1943192:1|4175:1|7287405:1|441891:1
0,1,256,0.0009765625,0,0.0019521716360486607,1084907|32936286|47460700|54141538|79858585|124084620|148367992|163261679|179767076|202583643|210636420|263613221|325047588|325067184|347209540|359379141,31851379|14524414|6680838|25717047|44226035|24283372|14893687|16505397|22816567|8052777|52976801|61434367|19596|22142356|12169601|4053418,2669260:1|15759022:1|1072562:1|24283372:1|12780542:1|4982099:1|15538389:1|25717047:1|10176416:1|2130745:1|1151398:1|1711427:1|7987349:1|1470072:1|13868385:1|8052777:1|36851681:1|32721741:1|39850254:1|6918487:1|16839984:1|17095831:1|4176674:1|993656:1|29935393:1|2624641:1|28266414:1|10873857:1|8123488:1|13404807:1|7506455:1|22127037:1
0,1,256,0.0009765625,0,0.0019521716360486607,62044029|68397197|109937066|115302926|154259859|203520638|272254270|295399444|305245572|306259446|309725749|325066934|330470599|347326167|348525758|391922329,6353168|41539869|5365860|38956933|49260779|68733632|23145174|9846128|1013874|3466303|15341185|5403665|16855568|1199591|43396571|2066908,12151991:1|23561814:1|26166142:1|17756909:1|19660528:1|1199591:1|8563364:1|3400315:1|7168741:1|16695588:1|30661386:1|26941043:1|8429086:1|13106321:1|173058:1|3380129:1|5365860:1|31145832:1|45483581:1|10727195:1|9913012:1|20863854:1|23535325:1|18157475:1|16579483:1|9846128:1|24522214:1|6224637:1|7590658:1|5012928:1|1112012:1|16035201:1
0,1,256,0.0009765625,0,0.0019521716360486607,10561553|12395025|20279253|34690944|56570272|63033188|75122138|77098551|89550833|91029200|134149959|155327540|189827841|213286765|221042628|247942129,1833472|7884228|14411691|21879328|6462916|12088950|1976413|12452282|1478367|43120759|21177581|34500301|23458924|7755863|26899501|5250431,888188:1|8268991:1|8799354:1|12874982:1|28369975:1|45202512:1|1478367:1|4204809:1|36323028:1|2697069:1|12078046:1|20202255:1|25692626:1|31635042:1|20613123:1|77183241:1|2798959:1|789225:1|13769710:1|14884751:1|21879328:1|6570676:1|2522587:1|6794179:1|13494884:1|1842123:1|23453409:1|11920452:1|18707756:1|6599980:1|25127543:1|2925523:1
0,1,256,0.0009765625,0,0.0019521716360486607,1593158|7876330|53614980|80901348|102829035|110911775|153019814|173223209|189729040|228303287|270240103|314874059|318545327|322186382|338436687|340335336,6283172|45738650|27286368|21927687|8082740|42108039|20203395|16505831|38574247|41936816|44633956|3671268|3641055|16250305|1898649|32348066,8082740:1|11955647:1|9379272:1|9134005:1|31740502:1|20628411:1|168521:1|14783976:1|14815165:1|44633956:1|5254901:1|17859158:1|613256:1|5781019:1|83086048:1|5762609:1|482941:1|9775134:1|39054671:1|360821:1|12135805:1|3049049:1|6808908:1|34517691:1|3615224:1|38781251:1|16335263:1|12676444:1|16343967:1|43506309:1|22617383:1|10144644:1
0,1,256,0.0009765625,0,0.0019521716360486607,29774058|34102976|46404341|53375652|60617064|68896343|71785558|79487390|102335127|118211639|119533636|128612196|137214658|160080384|162731447|166869782,4328918|12301365|6971311|7241412|8279279|2889215|7701832|22847737|15876512|1321997|9078560|8602462|22865726|2651063|4138335|807355,2362277:1|31618717:1|29079139:1|86063:1|29334602:1|18619212:1|15641243:1|35261321:1|2110353:1|28166159:1|32120977:1|3174404:1|2154135:1|22865726:1|11748790:1|22847737:1|8949303:1|6023926:1|21418158:1|18302898:1|5997964:1|15909405:1|16583427:1|4036567:1|22272861:1|13694223:1|14879046:1|33535931:1|8279279:1|4112879:1|13751949:1|34419862:1
0,1,256,0.0009765625,0,0.0019521716360486607,212396|46983548|51242570|91269918|101611916|102952641|119490404|146586163|167836248|248576934|266675242|309736009|313129097|352610194|363360737|387807659,46771152|4259022|40027348|10341998|1340725|16537763|27095759|21250085|80740686|18098308|43060767|3393088|39481097|10750543|24446922|32406425,22823045:1|6332450:1|468519:1|14886662:1|12738031:1|15306377:1|5229588:1|15603771:1|2022155:1|11076541:1|24797304:1|12156436:1|16071221:1|380584:1|24446922:1|28598148:1|1161280:1|18699753:1|27150290:1|20003578:1|40263865:1|32406425:1|46771152:1|57388695:1|293531:1|4094893:1|35321536:1|42414302:1|8964727:1|9343058:1|21411288:1|24515500:1
0,1,256,0.0009765625,0,0.0019521716360486607,17867977|24139270|36797311|41847274|48811123|80519032|91063691|100572316|114503377|130656463|187853682|195882595|200273594|271610030|277395224|288208288,6271293|12658041|5049963|6963849|31707909|10544659|9508625|13931061|16153086|57197219|8028913|4390999|71336436|5785194|10813064|8115361,5785194:1|11394029:1|12828498:1|19186359:1|1467949:1|3677738:1|85925806:1|5277198:1|62895951:1|12004005:1|4548257:1|38746371:1|3814203:1|4892503:1|850810:1|20165947:1|11617335:1|66086084:1|1781957:1|22771907:1|9168928:1|14941009:1|18119890:1|9448467:1|32468858:1|20222283:1|4362033:1|28835418:1|265590:1|4781479:1|8642420:1|100133:1
0,1,256,0.0009765625,0,0.0019521716360486607,10304215|24401785|33342572|48010578|48400757|53844063|55967518|56892665|65532175|106757907|124655747|148020776|150632556|159844758|223918764|255643239,14097570|8940787|14668006|390179|5443306|2123455|925147|8639510|41225732|17897840|23365029|2611780|9212202|64074006|31724475|25189520,28126548:1|28816202:1|31995725:1|11331467:1|2105848:1|601309:1|10268834:1|13983995:1|19752084:1|9304042:1|21105367:1|20967551:1|6738591:1|10460953:1|3805999:1|120589109:1|11618353:1|14105155:1|9144154:1|33312044:1|8807186:1|4937515:1|17664982:1|12778193:1|1036167:1|18186700:1|59989972:1|6697209:1|10534795:1|3483858:1|12994294:1|2722784:1
