thread_id,sample_idx,m,lambda,collisions,p_value,first_vals,first_spacings,spacing_freq_sample
0,1,128,0.0001220703125,0,0.00024412572444520997,60027329|82740242|127962179|153699049|189883206|208217456|289137325|333205420|360385392|375809299|439710674|462259177|482095274|500256966|513674144|518104075,22712913|45221937|25736870|36184157|18334250|80919869|44068095|27179972|15423907|63901375|22548503|19836097|18161692|13417178|4429931|18909825,19633702:1|42456517:1|30889735:1|10580112:1|41368980:1|53917861:1|73050074:1|57435056:1|90807797:1|27894920:1|29584497:1|15873167:1|49939052:1|6626915:1|51009474:1|13417178:1|13932081:1|5612658:1|25736870:1|13018486:1|19836097:1|7429122:1|44068095:1|23322673:1|18334250:1|27179972:1|1659100:1|18161692:1|114461900:1|32197101:1|5466128:1|65627736:1
0,1,128,0.0001220703125,0,0.00024412572444520997,2176028|6748781|15388513|22007354|67845485|137771440|138566788|253099923|256338347|266795223|277653763|291401458|298959907|310049674|491979165|499288567,4572753|8639732|6618841|45838131|69925955|795348|114533135|3238424|10456876|10858540|13747695|7558449|11089767|181929491|7309402|118347048,135556239:1|36780465:1|15137090:1|19045106:1|30324987:1|31689036:1|8639732:1|18289696:1|1628390:1|61126809:1|24503754:1|9368009:1|90727052:1|3238424:1|5103371:1|7289582:1|77284650:1|37443703:1|11646742:1|87573096:1|15555725:1|35771772:1|8670105:1|4572753:1|7558449:1|1260801:1|5837500:1|26302138:1|118347048:1|181929491:1|36957537:1|61612187:1
0,1,128,0.0001220703125,0,0.00024412572444520997,60306442|73840594|224314721|237520059|245336737|255324238|309681174|317855179|328934970|366306058|419852318|543173236|567424317|601919785|612029963|619934939,13534152|150474127|13205338|7816678|9987501|54356936|8174005|11079791|37371088|53546260|123320918|24251081|34495468|10110178|7904976|57418449,57180565:1|55755335:1|12139760:1|2809818:1|22693218:1|18560777:1|29048451:1|20390986:1|52063749:1|18560163:1|1702558:1|61296632:1|123320918:1|32969012:1|51210903:1|42892539:1|3294650:1|16433438:1|53546260:1|89500980:1|42058408:1|27961550:1|11740372:1|65561128:1|57875781:1|15494702:1|24456761:1|40959611:1|137637119:1|79284099:1|43655954:1|50683610:1
0,1,128,0.0001220703125,0,0.00024412572444520997,52109521|62517146|109621251|111299146|120469232|130561468|175794477|196498269|202910661|228218956|336819881|348974147|454323024|525111112|538383345|543745521,10407625|47104105|1677895|9170086|10092236|45233009|20703792|6412392|25308295|108600925|12154266|105348877|70788088|13272233|5362176|125274212,10407625:1|173286311:1|86477070:1|94034898:1|88070333:1|59967513:1|8088386:1|1285948:1|17007877:1|15837758:1|56854221:1|42363458:1|8939627:1|21710707:1|100937451:1|84574794:1|12217679:1|13272233:1|4925906:1|30675725:1|12575417:1|34133869:1|30112004:1|73862579:1|13897525:1|9962569:1|29492808:1|50148772:1|85720141:1|94448192:1|5362176:1|15409695:1
0,1,128,0.0001220703125,0,0.00024412572444520997,29839689|72096118|145447198|190653188|269247654|276950108|281421311|287903876|290517737|369414349|378088374|382281666|425714807|519830431|520740424|569482326,42256429|73351080|45205990|78594466|7702454|4471203|6482565|2613861|78896612|8674025|4193292|43433141|94115624|909993|48741902|57214503,10662803:1|17024830:1|40935789:1|12015410:1|45296472:1|29252060:1|1940032:1|8740086:1|8074946:1|7149113:1|13937115:1|4216463:1|3734228:1|8674025:1|16144874:1|132445759:1|56392411:1|181415790:1|6038697:1|909993:1|103596970:1|47095295:1|1182143:1|29303670:1|53676522:1|86535556:1|78594466:1|31231903:1|18334679:1|17648608:1|1329700:1|39619798:1
0,1,128,0.0001220703125,0,0.00024412572444520997,17984286|22530321|36785664|44387492|47627254|168745975|174578402|200269220|222835751|278962559|314065299|362282040|380100689|443842427|468906047|473584302,4546035|14255343|7601828|3239762|121118721|5832427|25690818|22566531|56126808|35102740|48216741|17818649|63741738|25063620|4678255|59107232,3239762:1|7601828:1|141252397:1|47117175:1|75061133:1|4546035:1|17144516:1|2683325:1|19574826:1|22429111:1|48216741:1|120182790:1|23820967:1|22566531:1|3811976:1|2489252:1|27350905:1|13766671:1|12342068:1|20698911:1|29157685:1|48011811:1|48864820:1|22694311:1|33147587:1|25690818:1|121118721:1|83619116:1|50508418:1|47641136:1|10431462:1|696614:1
0,1,128,0.0001220703125,0,0.00024412572444520997,13946164|65500470|75705734|78240212|148051708|149320923|180445034|197622543|201313587|218459331|246776223|383497346|406032739|406626671|430593486|435453095,51554306|10205264|2534478|69811496|1269215|31124111|17177509|3691044|17145744|28316892|136721123|22535393|593932|23966815|4859609|105675736,133446287:1|6442401:1|55808180:1|7887909:1|2920512:1|3606833:1|5602546:1|30088216:1|11263786:1|7529158:1|219095198:1|20070491:1|21573399:1|11525461:1|2534478:1|23968390:1|31124111:1|51554306:1|36384627:1|15635186:1|58921198:1|14544047:1|17114000:1|93765966:1|13556964:1|21903741:1|700177:1|8781103:1|4859609:1|50249527:1|10205264:1|40464511:1
0,1,128,0.0001220703125,0,0.00024412572444520997,34621224|41694075|55395764|125102545|174004406|187828934|211090731|213297267|236494189|251533595|256985277|314833977|323062421|346191033|377481895|402875855,7072851|13701689|69706781|48901861|13824528|23261797|2206536|23196922|15039406|5451682|57848700|8228444|23128612|31290862|25393960|36341730,43046728:1|18960916:1|83117997:1|59208267:1|8138833:1|80461654:1|30679620:1|5451682:1|39672168:1|58852569:1|2350294:1|7585725:1|51138817:1|15342981:1|27848602:1|35474275:1|12542925:1|72475145:1|23196922:1|2142003:1|15039406:1|34362139:1|20485690:1|12204494:1|952163:1|8097349:1|11076194:1|30160842:1|33654051:1|6749968:1|103794308:1|651414:1
0,1,128,0.0001220703125,0,0.00024412572444520997,21107401|144352557|164327703|168770128|208797160|270167207|366475907|372965250|384889413|470581567|533799699|555168764|641337770|761404911|836726129|849063886,123245156|19975146|4442425|40027032|61370047|96308700|6489343|11924163|85692154|63218132|21369065|86169006|120067141|75321218|12337757|68709621,4654750:1|25300422:1|20173478:1|34011637:1|20787087:1|13094965:1|8683359:1|19251763:1|4070166:1|34308604:1|53867126:1|83304633:1|48653634:1|128158761:1|13312034:1|1268040:1|61370047:1|13639495:1|59128993:1|75113352:1|29693075:1|39813252:1|55329510:1|30694885:1|14478130:1|4918393:1|47141133:1|68040424:1|12479051:1|32723610:1|699728:1|2526312:1
0,1,128,0.0001220703125,0,0.00024412572444520997,5609145|16653507|21824752|28924941|77852582|94006071|99558452|110306327|115938897|321485438|370969827|438926460|449762272|450662636|487665274|519368734,11044362|5171245|7100189|48927641|16153489|5552381|10747875|5632570|205546541|49484389|67956633|10835812|900364|37002638|31703460|14299575,45446389:1|14912982:1|14029322:1|80710527:1|21085420:1|7275183:1|31703460:1|13245746:1|6242585:1|40790812:1|44932031:1|9406453:1|9928811:1|120467980:1|56063635:1|11611473:1|26811120:1|118965737:1|37075404:1|44975294:1|38513614:1|5180973:1|1832558:1|3573939:1|10747875:1|14772169:1|78429777:1|6782848:1|15321130:1|15592027:1|29214816:1|3310572:1
0,1,128,0.0001220703125,0,0.00024412572444520997,92499587|125839948|131292663|150619585|170896632|182543104|227825162|228468162|249309571|266882928|308133883|338792894|345069437|350110445|351557184|371281009,33340361|5452715|19326922|20277047|11646472|45282058|643000|20841409|17573357|41250955|30659011|6276543|5041008|1446739|19723825|12305420,124048758:1|12504341:1|18727495:1|30527493:1|65398737:1|53301388:1|35742961:1|54294826:1|93466919:1|16201809:1|7907090:1|16592614:1|5059591:1|55022893:1|13225372:1|85844281:1|90786579:1|127168361:1|24625625:1|55513346:1|40428518:1|45945511:1|18943303:1|7419035:1|15437943:1|1272477:1|21867729:1|113000000:1|44359206:1|2565870:1|21946706:1|119759321:1
0,1,128,0.0001220703125,0,0.00024412572444520997,7007373|41116803|83788136|103190673|142974558|153367215|167963149|179176504|204653289|220049657|269438145|270488404|322236263|412398050|476516507|539422089,34109430|42671333|19402537|39783885|10392657|14595934|11213355|25476785|15396368|49388488|1050259|51747859|90161787|64118457|62905582|58285387,39257471:1|4189847:1|55345147:1|70010837:1|11627153:1|10542494:1|53636325:1|5468429:1|9587485:1|49252253:1|66275874:1|2434162:1|1050259:1|115208444:1|50635670:1|41082538:1|4396525:1|15956080:1|92312211:1|21467225:1|26367215:1|43264844:1|45396176:1|26095850:1|24658987:1|10262333:1|13537417:1|14595934:1|34109430:1|58285387:1|2940625:1|4634291:1
0,1,128,0.0001220703125,0,0.00024412572444520997,32040055|67483703|69274910|97349253|97443644|133953418|218876795|286722656|325897612|339695248|465543535|486220080|491936909|503124691|509903473|547767544,35443648|1791207|28074343|94391|36509774|84923377|67845861|39174956|13797636|125848287|20676545|5716829|11187782|6778782|37864071|31919008,36509774:1|47072025:1|37621222:1|21305647:1|6504908:1|5716829:1|22467622:1|137276705:1|48304334:1|26057664:1|35443648:1|29679964:1|1769679:1|13797636:1|69841785:1|26737177:1|14999802:1|14836395:1|140430294:1|1070405:1|25362468:1|38452491:1|47838198:1|11187782:1|37864071:1|20530179:1|26703616:1|6031094:1|14648817:1|11961381:1|44610883:1|20676545:1
0,1,128,0.0001220703125,0,0.00024412572444520997,45401861|142068284|148069126|241129766|268538618|276074415|293312098|310107252|353563307|384910245|386442909|447604228|544887930|559608710|561867518|573913677,96666423|6000842|93060640|27408852|7535797|17237683|16795154|43456055|31346938|1532664|61161319|97283702|14720780|2258808|12046159|87320828,94111710:1|114239696:1|246415:1|154820144:1|25075398:1|17218632:1|26021197:1|27408852:1|11176946:1|13871752:1|21256611:1|2668011:1|43298842:1|3616683:1|7121923:1|24596004:1|28846252:1|40501093:1|34270535:1|2162810:1|4905348:1|2964592:1|23916345:1|41275341:1|58848139:1|45551388:1|18919124:1|57084504:1|62122228:1|1400916:1|17872931:1|32056907:1
0,1,128,0.0001220703125,0,0.00024412572444520997,733110|31566948|50957909|188702468|254240211|255784225|259690085|328163937|357753692|377408879|395917960|404065714|491001725|499146480|510232149|524824882,30833838|19390961|137744559|65537743|1544014|3905860|68473852|29589755|19655187|18509081|8147754|86936011|8144755|11085669|14592733|991846,7399319:1|6540237:1|33189677:1|31747401:1|6011238:1|1831389:1|137744559:1|92164548:1|537752:1|8144755:1|2786221:1|665251:1|71557562:1|33223567:1|14089189:1|18458594:1|23478422:1|4115754:1|27921341:1|45056103:1|14562274:1|22290943:1|19655187:1|19481105:1|62682731:1|20800562:1|43852854:1|113804804:1|117564693:1|1156218:1|45504860:1|25143145:1
0,1,128,0.0001220703125,0,0.00024412572444520997,10168898|31455807|104826349|111584419|221011175|265692162|296592881|304745753|311840885|335869703|385993095|408750607|459029008|485090098|516657188|550867275,21286909|73370542|6758070|109426756|44680987|30900719|8152872|7095132|24028818|50123392|22757512|50278401|26061090|31567090|34210087|20005379,18969929:1|29502970:1|2306842:1|43842219:1|27258519:1|26463045:1|39039221:1|41718554:1|55571410:1|15777161:1|44081299:1|14444147:1|35872090:1|3716507:1|78447349:1|27684890:1|24028818:1|21626621:1|980945:1|19396470:1|87006496:1|1016898:1|26658047:1|46123634:1|13499991:1|47616979:1|121709658:1|18211449:1|26674226:1|30900719:1|115252559:1|13393729:1
0,1,128,0.0001220703125,0,0.00024412572444520997,9533905|76228830|130484168|166959369|213725352|274647883|284758302|306733155|317547933|319450290|325748582|342669401|381912028|389034657|419846809|431972936,66694925|54255338|36475201|46765983|60922531|10110419|21974853|10814778|1902357|6298292|16920819|39242627|7122629|30812152|12126127|101436836,10110419:1|6233218:1|33267726:1|9188831:1|2581308:1|240923:1|9901398:1|1355783:1|28385322:1|66694925:1|30154263:1|36753303:1|18052481:1|53650924:1|39242627:1|98202201:1|2662446:1|30812152:1|23605943:1|7541002:1|16920819:1|4223472:1|76933462:1|84574095:1|4676119:1|27833581:1|36602552:1|85937766:1|16374484:1|7122629:1|27406338:1|47086937:1
0,1,128,0.0001220703125,0,0.00024412572444520997,30494478|42366283|91467030|95071015|110616111|148043101|163037972|180625693|183026633|190794988|253008342|264634624|317580215|394116168|409714758|431591705,11871805|49100747|3603985|15545096|37426990|14994871|17587721|2400940|7768355|62213354|11626282|52945591|76535953|15598590|21876947|6605888,26179946:1|22672783:1|50875:1|2172902:1|2754249:1|11700264:1|74460559:1|58583052:1|1250307:1|9075464:1|41053909:1|12903407:1|8735676:1|22602003:1|43136690:1|60036810:1|1572362:1|76535953:1|21876947:1|96467825:1|35683821:1|10813793:1|82867556:1|3996668:1|80626171:1|31766519:1|13721010:1|1859648:1|50845431:1|58917604:1|11871805:1|49100747:1
0,1,128,0.0001220703125,0,0.00024412572444520997,80127192|111030751|145602868|160383173|219973723|226725899|235075251|251329331|352373742|385251755|400433437|459768409|493601534|565147100|597360281|622701370,30903559|34572117|14780305|59590550|6752176|8349352|16254080|101044411|32878013|15181682|59334972|33833125|71545566|32213181|25341089|32252267,313709:1|30903559:1|12570477:1|719692:1|1967053:1|100667786:1|22801604:1|4369194:1|56159487:1|32295235:1|18367153:1|16715462:1|16254080:1|34572117:1|33833125:1|21445672:1|18139956:1|8863963:1|25341089:1|54146548:1|2679116:1|32878013:1|247093:1|31008984:1|34474850:1|31659295:1|16230155:1|6748058:1|14638954:1|55057283:1|5659559:1|52164914:1
0,1,128,0.0001220703125,0,0.00024412572444520997,22541771|62649980|87329857|129025791|139933279|154095145|182761918|274883907|281736714|303395449|343617011|363566358|434953917|494677726|498470067|518359410,40108209|24679877|41695934|10907488|14161866|28666773|92121989|6852807|21658735|40221562|19949347|71387559|59723809|3792341|19889343|29351846,155082722:1|9065654:1|23369320:1|11720369:1|50225400:1|53079145:1|14855507:1|7033909:1|9310737:1|7110053:1|28666773:1|20445477:1|6852807:1|25241500:1|76102394:1|2926206:1|62559823:1|37439697:1|15689319:1|13681703:1|19949347:1|6448620:1|2200125:1|25723663:1|32312970:1|56031121:1|71387559:1|17361733:1|368871:1|10916837:1|29806915:1|17667398:1
0,1,128,0.0001220703125,0,0.00024412572444520997,13771692|102563887|131707535|194304698|202695462|205203891|231238532|241005349|267920624|279880693|339336061|362619322|379243385|401125665|414033907|458761247,88792195|29143648|62597163|8390764|2508429|26034641|9766817|26915275|11960069|59455368|23283261|16624063|21882280|12908242|44727340|1872421,59996452:1|26915275:1|7018481:1|4912007:1|626968:1|58925397:1|53702582:1|24730957:1|2508429:1|54877210:1|19198132:1|45528387:1|38967725:1|51924767:1|29809115:1|979294:1|8390764:1|21304841:1|18048833:1|19946963:1|50914863:1|39425548:1|14909382:1|15225834:1|16394476:1|3519422:1|11918513:1|21531134:1|274321133:1|8241521:1|10724075:1|48476027:1
0,1,128,0.0001220703125,0,0.00024412572444520997,9304112|44089891|69152600|93201058|93629682|129765354|213979353|257122533|347363972|361421817|484292170|492988295|510480740|525850061|552010731|696289028,34785779|25062709|24048458|428624|36135672|84213999|43143180|90241439|14057845|122870353|8696125|17492445|15369321|26160670|144278297|35397569,90241439:1|31697081:1|68172753:1|21836552:1|115643895:1|36135672:1|6716868:1|41413323:1|3637724:1|5097786:1|10085974:1|29900086:1|28801117:1|84213999:1|2425425:1|93845278:1|8696125:1|108283287:1|29714076:1|7333110:1|64693982:1|11201574:1|47425688:1|1298824:1|122870353:1|8002402:1|1858700:1|19432107:1|2498075:1|24048458:1|15826327:1|25062709:1
0,1,128,0.0001220703125,0,0.00024412572444520997,32936286|54141538|79858585|124084620|148367992|210636420|325047588|325067184|347209540|363432559|384461827|398388217|419763923|424349092|484041875|567708319,21205252|25717047|44226035|24283372|62268428|114411168|19596|22142356|16223019|21029268|13926390|21375706|4585169|59692783|83666444|15844753,2669260:1|57611737:1|11894394:1|79679517:1|13635546:1|81656476:1|39850254:1|82671688:1|16703952:1|10345369:1|16223019:1|17851002:1|7524202:1|36851681:1|4933065:1|68791533:1|76721630:1|17499509:1|83666444:1|16839984:1|104459185:1|21205252:1|18957642:1|42450549:1|98082605:1|10250695:1|24283372:1|29935393:1|2611541:1|8349299:1|30836504:1|8123488:1
0,1,128,0.0001220703125,0,0.00024412572444520997,68397197|272254270|305245572|325066934|347326167|448314198|468647037|477961727|546763538|554389641|613355070|616618935|681847133|732487374|736575239|751613178,203857073|32991302|19821362|22259233|100988031|20332839|9314690|68801811|7626103|58965429|3263865|65228198|50640241|4087865|15037939|14931867,49501106:1|30880849:1|15605919:1|1940031:1|29380149:1|10827651:1|26166142:1|26633036:1|37764238:1|27339915:1|113798089:1|15037939:1|39042893:1|22259233:1|6420435:1|32082311:1|39308711:1|32991302:1|151496051:1|12468552:1|39875083:1|3263865:1|13188039:1|53908470:1|292797:1|34780075:1|25916232:1|42579334:1|58965429:1|29768731:1|2469498:1|13773477:1
0,1,128,0.0001220703125,0,0.00024412572444520997,10561553|12395025|34690944|63033188|75122138|89550833|91029200|189827841|221042628|247942129|253192560|276080756|281935910|281956430|303938188|363454947,1833472|22295919|28342244|12088950|14428695|1478367|98798641|31214787|26899501|5250431|22888196|5855154|20520|21981758|59516759|45030943,11653758:1|26462334:1|71328250:1|74815971:1|146430144:1|38104710:1|1679831:1|16036803:1|20520:1|157730825:1|9949473:1|58250412:1|13364855:1|93324764:1|47824033:1|45030943:1|28180572:1|22295919:1|50153956:1|9041915:1|35728587:1|101385465:1|32933860:1|68052366:1|14428695:1|12088950:1|42713513:1|86317272:1|25610569:1|13629503:1|105671278:1|12078046:1
0,1,128,0.0001220703125,0,0.00024412572444520997,7876330|53614980|102829035|153019814|173223209|270240103|318545327|338436687|340335336|373220229|395312694|478398742|514527048|540148010|570164614|585586084,45738650|49214055|50190779|20203395|97016894|48305224|19891360|1898649|32884893|22092465|83086048|36128306|25620962|30016604|15421470|14807778,28090574:1|17422149:1|19733068:1|21897874:1|85386316:1|75605322:1|34629779:1|15240778:1|13865192:1|83086048:1|5727405:1|19100222:1|61382699:1|18080381:1|97016894:1|8693734:1|36128306:1|40224280:1|50190779:1|54402574:1|22092465:1|60002194:1|7348031:1|3903155:1|2318093:1|18894360:1|14275236:1|94079824:1|1780971:1|37524194:1|1918872:1|33933550:1
0,1,128,0.0001220703125,0,0.00024412572444520997,29774058|79487390|118211639|195481356|272473236|354117215|372403097|397247925|422458617|483385735|544771961|562037058|630305772|659313944|689139889|700906019,49713332|38724249|77269717|76991880|81643979|18285882|24844828|25210692|60927118|61386226|17265097|68268714|29008172|29825945|11766130|12824631,86063:1|61386226:1|147692262:1|23711378:1|60927118:1|4735205:1|67903306:1|41095255:1|8930418:1|117091554:1|99665021:1|178158381:1|38724249:1|13779857:1|15424972:1|3982128:1|22758160:1|20014748:1|41288474:1|6387068:1|77269717:1|75573535:1|63109858:1|46042570:1|6677783:1|13206886:1|45371070:1|18584084:1|90199713:1|35137348:1|35261321:1|20037780:1
0,1,128,0.0001220703125,0,0.00024412572444520997,46983548|51242570|91269918|101611916|119490404|146586163|248576934|309736009|313129097|352610194|425443672|455581626|461088468|474914275|627254320|686048751,4259022|40027348|10341998|17878488|27095759|101990771|61159075|3393088|39481097|72833478|30137954|5506842|13825807|152340045|58794431|10939447,15306377:1|72833478:1|27095759:1|39481097:1|38706587:1|27390574:1|43338804:1|35321536:1|6155021:1|31349782:1|31173188:1|58794431:1|15906972:1|9084357:1|30137954:1|5985991:1|2810365:1|15211092:1|3393088:1|47330675:1|88770662:1|152920403:1|23437069:1|12756321:1|26958419:1|60814808:1|10761722:1|17878488:1|33352119:1|42216272:1|4048711:1|23136434:1
0,1,128,0.0001220703125,0,0.00024412572444520997,24139270|91063691|100572316|114503377|195882595|271610030|277395224|296323649|335070020|336153680|357441987|369445992|388371344|408875124|470106314|492892097,66924421|9508625|13931061|81379218|75727435|5785194|18928425|38746371|1083660|21288307|12004005|18925352|20503780|61231190|22785783|26659842,25749994:1|49068954:1|45359698:1|8642420:1|92613713:1|20908202:1|22738801:1|43004414:1|122990846:1|8935144:1|54489350:1|21288307:1|164621:1|24782391:1|1525513:1|18925352:1|1490119:1|363713:1|1581065:1|10403743:1|44492467:1|1891441:1|61231190:1|29395425:1|34696441:1|10999824:1|6734591:1|3552711:1|13494019:1|35587444:1|9168928:1|17825684:1
0,1,128,0.0001220703125,0,0.00024412572444520997,24401785|48400757|53844063|55967518|56892665|106757907|124655747|148020776|150632556|159844758|223918764|255643239|280832759|436494623|540182182|550451016,23998972|5443306|2123455|925147|49865242|17897840|23365029|2611780|9212202|64074006|31724475|25189520|155661864|103687559|10268834|52594819,15883842:1|22709256:1|27758753:1|15244137:1|13983995:1|23334289:1|2506915:1|11331467:1|161351455:1|35502211:1|73158359:1|5629688:1|63446826:1|4937515:1|41137753:1|9304042:1|6738591:1|6761703:1|55343863:1|54474008:1|103687559:1|52594819:1|27656193:1|35496780:1|37935342:1|169477:1|1473205:1|143341094:1|16973426:1|7197177:1|7412201:1|73229998:1
